time_us,input_v
1.995999999999999730e+01,6.504749113972326142e-03
1.996799999999999997e+01,-8.840898660398591180e-02
1.997599999999999909e+01,-9.604127554181166038e-02
1.998400000000000176e+01,-1.900613704715177210e-01
1.999200000000000088e+01,-2.118987521839308941e-01
2.000000000000000000e+01,-2.319128269092080308e-01
2.000799999999999912e+01,-1.889579741825148651e-01
2.001599999999999824e+01,-1.608669692991020472e-01
2.002400000000000091e+01,-1.414730737722598997e-01
2.003200000000000003e+01,-1.452514626584946733e-01
2.004000000000000270e+01,-1.418540377905921218e-02
2.004799999999999827e+01,1.531286300250216288e-02
2.005599999999999739e+01,3.648744630407744355e-02
2.006400000000000006e+01,3.962487590877423332e-02
2.007199999999999918e+01,6.369987080326788842e-02
2.008000000000000185e+01,3.196278036308318471e-02
2.008800000000000097e+01,5.532248885968474306e-02
2.009600000000000009e+01,-7.997943424981889828e-05
2.010399999999999920e+01,8.651063272526534828e-03
2.011199999999999832e+01,-7.045754389637140513e-02
2.012000000000000099e+01,-8.121457651833609293e-02
2.012800000000000011e+01,-6.154319260926805618e-02
2.013600000000000279e+01,-1.093285254876269069e-01
2.014399999999999835e+01,-8.457159058580560052e-02
2.015200000000000102e+01,-7.155083467574631373e-02
2.016000000000000014e+01,-9.082855594681493727e-02
2.016799999999999926e+01,-2.904259290871373869e-02
2.017600000000000193e+01,-1.938860019803103490e-02
2.018399999999999750e+01,2.417429174300065806e-02
2.019200000000000017e+01,4.050417183246919628e-02
2.019999999999999929e+01,8.714707806170940430e-02
2.020800000000000196e+01,1.742934853731917533e-01
2.021600000000000108e+01,1.506072197834920912e-01
2.022400000000000020e+01,1.475433448731900687e-01
2.023199999999999932e+01,1.439735843025828632e-01
2.023999999999999844e+01,1.655439709604723808e-01
2.024800000000000111e+01,1.188295700437494995e-01
2.025600000000000023e+01,1.019111723809000281e-01
2.026400000000000290e+01,8.077733395185013321e-02
2.027199999999999847e+01,5.330184888357500372e-02
2.027999999999999758e+01,-4.569657345004278157e-03
2.028800000000000026e+01,1.524122133504961576e-02
2.029599999999999937e+01,3.018496547529011739e-02
2.030400000000000205e+01,1.048984502326796853e-02
2.031200000000000117e+01,1.378582179634881347e-02
2.032000000000000028e+01,1.507566314724774828e-02
2.032799999999999940e+01,7.018813830022523070e-02
2.033599999999999852e+01,4.911238303228601665e-02
2.034400000000000119e+01,2.195180990416659844e-02
2.035200000000000031e+01,4.072757349413270306e-02
2.036000000000000298e+01,-1.637739716627150885e-02
2.036799999999999855e+01,1.706672669209997537e-02
2.037599999999999767e+01,2.507834318130717968e-03
2.038400000000000034e+01,-3.078297644061497862e-02
2.039199999999999946e+01,-2.855179403721367845e-02
2.040000000000000213e+01,-1.097043909516739607e-01
2.040799999999999770e+01,-1.338315378529563449e-01
2.041600000000000037e+01,-1.526986792613396482e-01
2.042399999999999949e+01,-1.144590012474673707e-01
2.043199999999999861e+01,-2.874789444281046491e-02
2.044000000000000128e+01,-8.285033974740019236e-02
2.044800000000000040e+01,-3.869266292109747180e-02
2.045599999999999952e+01,-8.160271936150141625e-02
2.046399999999999864e+01,-2.617734262744096652e-02
2.047200000000000131e+01,-6.464911965455075182e-02
2.048000000000000043e+01,-5.468066244160282169e-02
2.048799999999999955e+01,4.177612014423147391e-02
2.049600000000000222e+01,2.841415377844433432e-02
2.050399999999999778e+01,-2.971333593869127793e-02
2.051200000000000045e+01,-2.987425318018924192e-02
2.051999999999999957e+01,-4.294602132652263621e-02
2.052800000000000225e+01,6.146236505456546644e-03
2.053600000000000136e+01,-6.057410815587414149e-02
2.054399999999999693e+01,-2.725714262950813122e-02
2.055199999999999960e+01,-1.911972712927590291e-03
2.055999999999999872e+01,-4.828599303275430549e-02
2.056800000000000139e+01,-4.015151920598598184e-02
2.057600000000000051e+01,-3.902711696101157646e-02
2.058400000000000318e+01,-1.306981987346479517e-02
2.059199999999999875e+01,-9.292472917382740491e-03
2.059999999999999787e+01,-1.835092817364277623e-02
2.060800000000000054e+01,7.302864307087558998e-04
2.061599999999999966e+01,5.138713445933994900e-02
2.062400000000000233e+01,6.549485539186129801e-02
2.063200000000000145e+01,2.378099766314952304e-02
2.064000000000000057e+01,1.332469802578766481e-02
2.064799999999999969e+01,-7.005094443466206369e-03
2.065599999999999881e+01,1.028183910614301373e-02
2.066400000000000148e+01,-2.325090842538424935e-02
2.067200000000000060e+01,1.789865471150999584e-03
2.067999999999999972e+01,2.663221258731649638e-02
2.068799999999999883e+01,-3.715321073131820639e-02
2.069599999999999795e+01,-1.315692682032574765e-02
2.070400000000000063e+01,-2.226642776825874664e-02
2.071199999999999974e+01,7.790577167423873295e-03
2.072000000000000242e+01,5.751328267214939755e-02
2.072799999999999798e+01,2.409758879816775723e-02
2.073600000000000065e+01,3.183613046580083261e-02
2.074399999999999977e+01,5.102392817985397164e-03
2.075199999999999889e+01,-4.392542422789571382e-02
2.076000000000000156e+01,-1.248158177482402119e-02
2.076799999999999713e+01,-6.934932452139262737e-02
2.077599999999999980e+01,-9.364005335737765612e-02
2.078399999999999892e+01,-1.481451332485708705e-01
2.079200000000000159e+01,-1.437974165861987674e-01
2.080000000000000071e+01,-1.525197422932128843e-01
2.080799999999999983e+01,-1.164279072498178025e-01
2.081599999999999895e+01,-2.498326968005245424e-02
2.082399999999999807e+01,1.606419426912133672e-02
2.083200000000000074e+01,-7.803186470946807743e-03
2.083999999999999986e+01,2.626018136765638500e-02
2.084800000000000253e+01,8.347479569961320511e-02
2.085600000000000165e+01,1.015589006067635497e-01
2.086399999999999721e+01,9.644717204761565910e-02
2.087199999999999989e+01,5.066836731323245968e-02
2.087999999999999901e+01,8.344873616089012319e-03
2.088800000000000168e+01,-1.092386202074696888e-01
2.089600000000000080e+01,-1.639824434452438195e-01
2.090399999999999991e+01,-1.233124599235260604e-01
2.091199999999999903e+01,-1.421953548145616919e-01
2.091999999999999815e+01,-1.431287003000198677e-01
2.092800000000000082e+01,-1.434112229986420906e-01
2.093599999999999994e+01,-2.007638545340777181e-01
2.094400000000000261e+01,-1.962319072315089341e-01
2.095199999999999818e+01,-1.712514679759438718e-01
2.096000000000000085e+01,-1.210153985356936107e-01
2.096799999999999997e+01,-9.569184393030170932e-02
2.097599999999999909e+01,-9.131737544724571887e-02
2.098400000000000176e+01,-4.801779883972179253e-02
2.099200000000000088e+01,-5.744706587665236036e-02
2.100000000000000000e+01,-1.551915002924275644e-02
2.100799999999999912e+01,2.013057240692600960e-02
2.101600000000000179e+01,1.069567173424858936e-01
2.102400000000000091e+01,8.912343062373541402e-02
2.103200000000000003e+01,9.629098970234355181e-02
2.103999999999999915e+01,8.428378963496654941e-02
2.104799999999999827e+01,6.895827587160041627e-02
2.105600000000000094e+01,1.066533708289247734e-01
2.106400000000000006e+01,1.609779145377209786e-01
2.107199999999999918e+01,1.257153117137468634e-01
2.108000000000000185e+01,9.893688617392373819e-02
2.108799999999999741e+01,8.650449396892470610e-02
2.109600000000000009e+01,1.132533560993922578e-01
2.110399999999999920e+01,1.241022801120720553e-01
2.111200000000000188e+01,1.147850097161492305e-01
2.112000000000000099e+01,1.447331110750579297e-01
2.112800000000000011e+01,5.286769439617169941e-02
2.113599999999999923e+01,4.165177299379341225e-02
2.114399999999999835e+01,3.964394103170846423e-02
2.115200000000000102e+01,9.307888454219298557e-02
2.116000000000000014e+01,2.817839706457715004e-02
2.116800000000000281e+01,4.867720791517228529e-02
2.117599999999999838e+01,4.391218319222258554e-03
2.118399999999999750e+01,5.561360261329322680e-02
2.119200000000000017e+01,2.225693670991314016e-02
2.119999999999999929e+01,3.445732004705429584e-03
2.120800000000000196e+01,-1.358936617474569737e-02
2.121600000000000108e+01,-4.376935668194484319e-02
2.122400000000000020e+01,-7.529689278863940793e-02
2.123199999999999932e+01,-1.756850447160885828e-02
2.123999999999999844e+01,-7.270108664018885836e-02
2.124800000000000111e+01,-6.198453867177306648e-02
2.125600000000000023e+01,-1.225958558625275807e-01
2.126399999999999935e+01,-1.129802203397195781e-01
2.127199999999999847e+01,-3.697874932440030349e-02
2.128000000000000114e+01,-3.600867494213667863e-02
2.128800000000000026e+01,-1.305771184144372985e-03
2.129599999999999937e+01,1.322157262993798807e-02
2.130400000000000205e+01,-2.932455877709365388e-02
2.131199999999999761e+01,-4.948054418162129570e-02
2.132000000000000028e+01,-6.174676675380569302e-02
2.132799999999999940e+01,-2.180087199313994126e-02
2.133600000000000207e+01,-8.525948768715832515e-03
2.134400000000000119e+01,-8.024728366059734330e-02
2.135200000000000031e+01,-9.669287391898497008e-02
2.135999999999999943e+01,-1.116666867043839828e-01
2.136799999999999855e+01,-1.273563300776655860e-01
2.137600000000000122e+01,-9.276654216730026437e-02
2.138400000000000034e+01,-7.632490709134122364e-02
2.139199999999999946e+01,-9.123911990801812644e-02
2.139999999999999858e+01,-8.563130792616352460e-02
2.140799999999999770e+01,-1.330482046719895506e-01
2.141600000000000037e+01,-5.114303724292348224e-02
2.142399999999999949e+01,-6.516126557237066075e-02
2.143200000000000216e+01,-9.203078349962710847e-02
2.144000000000000128e+01,-6.246525606050169072e-02
2.144799999999999685e+01,-8.587439236624945516e-02
2.145599999999999952e+01,-1.013943446046840363e-01
2.146399999999999864e+01,-5.926683588306957962e-02
2.147200000000000131e+01,-2.860902233352726268e-02
2.148000000000000043e+01,-1.904631266047284235e-02
2.148800000000000310e+01,-5.082713800287970429e-02
2.149599999999999866e+01,-3.568572967075307051e-02
2.150399999999999778e+01,-2.801641352099350224e-02
2.151200000000000045e+01,-1.010128111773960224e-01
2.151999999999999957e+01,-9.027917444696842431e-02
2.152800000000000225e+01,-8.368618813296714587e-02
2.153599999999999781e+01,-9.183876063762977382e-02
2.154400000000000048e+01,-1.023459324822983268e-01
2.155199999999999960e+01,-4.377595577154964890e-02
2.155999999999999872e+01,-5.348079743167445665e-02
2.156800000000000139e+01,-2.353145766771370245e-02
2.157600000000000051e+01,2.324157416977101764e-02
2.158399999999999963e+01,4.756777313818430497e-02
2.159199999999999875e+01,5.246275853699153974e-02
2.160000000000000142e+01,7.031384359296527498e-02
2.160800000000000054e+01,8.433777483748887416e-02
2.161599999999999966e+01,3.492094841457434734e-02
2.162400000000000233e+01,1.869415043088601749e-02
2.163199999999999790e+01,2.778601552051729665e-02
2.164000000000000057e+01,5.853621990998876534e-03
2.164799999999999969e+01,-6.500460835480569716e-03
2.165600000000000236e+01,-1.380802685295288122e-02
2.166400000000000148e+01,-2.891999152757595420e-02
2.167199999999999704e+01,-1.750084948046875047e-02
2.167999999999999972e+01,3.457508835035135852e-03
2.168799999999999883e+01,1.933781061290814826e-02
2.169600000000000151e+01,-1.414900712736113716e-02
2.170400000000000063e+01,-5.415119996699097049e-02
2.171199999999999974e+01,-5.735043126679763292e-02
2.171999999999999886e+01,-9.248554657162565140e-02
2.172799999999999798e+01,-5.341877281319145493e-02
2.173600000000000065e+01,-5.248734892174490574e-02
2.174399999999999977e+01,-5.847943469221290880e-02
2.175200000000000244e+01,-9.698691404031363483e-02
2.175999999999999801e+01,-1.117246349095313285e-01
2.176800000000000068e+01,-6.816031653877281660e-02
2.177599999999999980e+01,-2.247727265893319573e-02
2.178399999999999892e+01,-3.358493061232055606e-03
2.179200000000000159e+01,-4.847382470441518459e-02
2.180000000000000071e+01,-4.970769088060869589e-02
2.180799999999999983e+01,-3.487796730923101857e-02
2.181599999999999895e+01,-1.425421094596728694e-02
2.182399999999999807e+01,-1.867544236747247302e-02
2.183200000000000074e+01,-1.292623933431917560e-02
2.183999999999999986e+01,-4.168782125377374498e-02
2.184800000000000253e+01,-3.829355547253484454e-02
2.185599999999999810e+01,-1.331028170580932438e-02
2.186400000000000077e+01,6.906909063384226999e-02
2.187199999999999989e+01,7.095195813081658920e-02
2.187999999999999901e+01,9.771879601912578095e-02
2.188800000000000168e+01,1.195207082523690179e-01
2.189599999999999724e+01,7.300148489794947015e-02
2.190399999999999991e+01,7.912829894327891300e-02
2.191199999999999903e+01,6.311401536966268488e-02
2.192000000000000171e+01,6.622507954386099016e-02
2.192800000000000082e+01,4.811587740364729575e-03
2.193599999999999994e+01,3.226780659587717617e-03
2.194399999999999906e+01,3.620921356484677750e-02
2.195199999999999818e+01,1.020946919734580689e-02
2.196000000000000085e+01,-5.396252173070632124e-02
2.196799999999999997e+01,-2.327003700097376657e-02
2.197600000000000264e+01,-8.034086663389219951e-02
2.198400000000000176e+01,-8.293552485190759660e-02
2.199199999999999733e+01,-1.043945424076226092e-01
2.200000000000000000e+01,-7.524370031310784190e-02
2.200799999999999912e+01,-8.746813558459652638e-02
2.201600000000000179e+01,-1.350893707431438107e-01
2.202400000000000091e+01,-1.429455985309071864e-01
2.203200000000000003e+01,-1.386641202823510055e-01
2.203999999999999915e+01,-9.481071859611503450e-02
2.204799999999999827e+01,8.206669368097968542e-03
2.205600000000000094e+01,9.783417209936641837e-03
2.206400000000000006e+01,-6.649332793556341284e-03
2.207200000000000273e+01,-2.706870042206818011e-02
2.207999999999999829e+01,-3.189307436834528525e-02
2.208800000000000097e+01,-5.542898563415007279e-02
2.209600000000000009e+01,-1.132642217222858128e-01
2.210399999999999920e+01,-1.228400470276725387e-01
2.211200000000000188e+01,-1.510987258279731238e-01
2.212000000000000099e+01,-2.222589267295803916e-01
2.212800000000000011e+01,-2.243954663265919913e-01
2.213599999999999923e+01,-1.962271622530086523e-01
2.214399999999999835e+01,-1.866616936814873007e-01
2.215200000000000102e+01,-1.306679974115187437e-01
2.216000000000000014e+01,-9.200058355238936725e-02
2.216799999999999926e+01,-3.635455371662939250e-02
2.217599999999999838e+01,-1.622898289624959828e-02
2.218400000000000105e+01,-3.219588909052267106e-02
2.219200000000000017e+01,2.073821460344490997e-02
2.219999999999999929e+01,1.021957643252487287e-02
2.220800000000000196e+01,-1.024454350326159564e-02
2.221599999999999753e+01,-2.261717340854782141e-02
2.222400000000000020e+01,-2.580624930654785987e-02
2.223199999999999932e+01,-3.790906453943122117e-02
2.224000000000000199e+01,-1.581890837272137418e-02
2.224800000000000111e+01,5.327184648270615747e-02
2.225599999999999667e+01,7.562069769238062567e-02
2.226399999999999935e+01,7.207292740681982279e-02
2.227199999999999847e+01,7.795032544586651124e-02
2.228000000000000114e+01,7.609708934888988197e-02
2.228800000000000026e+01,7.078404442366011129e-02
2.229600000000000293e+01,7.639285324973199565e-02
2.230399999999999849e+01,9.497644653532266723e-02
2.231199999999999761e+01,1.422165598506803796e-01
2.232000000000000028e+01,1.102865433984543120e-01
2.232799999999999940e+01,9.752893887547076091e-02
2.233600000000000207e+01,9.568909849107457011e-02
2.234400000000000119e+01,1.440703043348295354e-01
2.235200000000000031e+01,1.414808531126736380e-01
2.235999999999999943e+01,2.015237958296852427e-01
2.236799999999999855e+01,1.555566422736557597e-01
2.237600000000000122e+01,1.611759627337417955e-01
2.238400000000000034e+01,1.140593983856491439e-01
2.239199999999999946e+01,7.349745640518352829e-02
2.239999999999999858e+01,6.324143265023796090e-02
2.240800000000000125e+01,5.646684160206060649e-02
2.241600000000000037e+01,2.610412836366644146e-02
2.242399999999999949e+01,2.262823108361984928e-02
2.243200000000000216e+01,-3.135342778892848126e-02
2.243999999999999773e+01,-7.619113603949053369e-03
2.244800000000000040e+01,-4.521419193922920909e-02
2.245599999999999952e+01,-4.006836678405538421e-02
2.246399999999999864e+01,-2.018302377418107214e-03
2.247200000000000131e+01,-1.256289241340116832e-02
2.248000000000000043e+01,-4.270056506700305177e-02
2.248799999999999955e+01,-6.169198158631499646e-02
2.249599999999999866e+01,-1.191048942549209622e-02
2.250400000000000134e+01,-2.866147700155869185e-02
2.251200000000000045e+01,-5.367414454444703609e-02
2.251999999999999957e+01,-4.539190778734872311e-02
2.252799999999999869e+01,-3.395600380625773268e-02
2.253599999999999781e+01,-4.389435288418273851e-02
2.254400000000000048e+01,-6.321942000231847714e-02
2.255199999999999960e+01,-9.204886364512138153e-02
2.256000000000000227e+01,-1.152260505580548766e-01
2.256800000000000139e+01,-1.359922598234644120e-01
2.257599999999999696e+01,-5.079883992170979717e-02
2.258399999999999963e+01,-5.986147058464065009e-03
2.259199999999999875e+01,-1.049925382832124325e-02
2.260000000000000142e+01,-5.904445376858602490e-02
2.260800000000000054e+01,-3.689469529049561880e-02
2.261600000000000321e+01,-2.618637919549161863e-02
2.262399999999999878e+01,-3.438572366219001721e-03
2.263199999999999790e+01,3.364982466053277610e-02
2.264000000000000057e+01,-3.689928691075312212e-02
2.264799999999999969e+01,-6.652365021491059294e-02
2.265600000000000236e+01,-1.149652714234559586e-01
2.266399999999999793e+01,-8.094776544412243813e-02
2.267200000000000060e+01,-2.166941834001947370e-02
2.267999999999999972e+01,-5.446613156879859252e-02
2.268799999999999883e+01,-4.159067958005330246e-02
2.269600000000000151e+01,-3.747821486782522415e-02
2.270400000000000063e+01,-2.560372293049644962e-02
2.271199999999999974e+01,1.678557083381584589e-02
2.271999999999999886e+01,5.306475530600406228e-03
2.272800000000000153e+01,-2.758416684053273740e-02
2.273600000000000065e+01,-3.846684329334434244e-02
2.274399999999999977e+01,-4.409809991098075782e-02
2.275199999999999889e+01,-1.701198619188267619e-02
2.275999999999999801e+01,6.771534269802507652e-03
2.276800000000000068e+01,5.280635904229787764e-02
2.277599999999999980e+01,2.823054130554384158e-02
2.278400000000000247e+01,5.457997112022697217e-02
2.279200000000000159e+01,5.801289045400493533e-02
2.279999999999999716e+01,1.242333988985333121e-01
2.280799999999999983e+01,9.643101246682894701e-02
2.281599999999999895e+01,5.521110109725403670e-02
2.282400000000000162e+01,1.961359438154041540e-02
2.283200000000000074e+01,6.043988574402791095e-03
2.283999999999999986e+01,3.744326962312400503e-02
2.284799999999999898e+01,1.182955685510874051e-02
2.285599999999999810e+01,-3.868287943779625832e-03
2.286400000000000077e+01,-1.473702959504923082e-02
2.287199999999999989e+01,-3.829337957352697136e-02
2.288000000000000256e+01,1.024647620742429217e-02
2.288799999999999812e+01,-6.976053730509245397e-03
2.289599999999999724e+01,-2.152221790357012124e-02
2.290399999999999991e+01,3.497798983052784888e-02
2.291199999999999903e+01,-2.406620238172271081e-02
2.292000000000000171e+01,2.309219236016848628e-02
2.292800000000000082e+01,5.189188358541495238e-02
2.293599999999999994e+01,5.692972351552876009e-02
2.294399999999999906e+01,7.291786488617767181e-02
2.295199999999999818e+01,5.525832017651514938e-02
2.296000000000000085e+01,8.576868626251393790e-02
2.296799999999999997e+01,1.232933858195829624e-01
2.297600000000000264e+01,6.543492415056476053e-02
2.298399999999999821e+01,1.082020642102514835e-01
2.299200000000000088e+01,1.251609549999503912e-01
2.300000000000000000e+01,1.171636363120806962e-01
2.300799999999999912e+01,9.551959920693488260e-02
2.301600000000000179e+01,8.394122368029036108e-02
2.302399999999999736e+01,7.139801655329203189e-02
2.303200000000000003e+01,4.574507711805755883e-02
2.303999999999999915e+01,4.419233619731884749e-02
2.304800000000000182e+01,3.744273023374081882e-02
2.305600000000000094e+01,-7.819402137112206608e-02
2.306400000000000006e+01,-1.163178876391274263e-01
2.307199999999999918e+01,-8.745706599075092624e-02
2.307999999999999829e+01,-1.012809971031852219e-01
2.308800000000000097e+01,-1.386100518313327368e-01
2.309600000000000009e+01,-1.361083587720717247e-01
2.310400000000000276e+01,-8.788684164008112032e-02
2.311200000000000188e+01,-9.983082180115203375e-02
2.311999999999999744e+01,-1.147346619297987258e-01
2.312800000000000011e+01,-6.257555112580956425e-02
2.313599999999999923e+01,-4.516340520135424946e-02
2.314400000000000190e+01,-1.263799994605696309e-01
2.315200000000000102e+01,-5.549261857867764103e-02
2.316000000000000014e+01,1.643126115688420177e-03
2.316799999999999926e+01,7.565251796213929257e-03
2.317599999999999838e+01,-4.006457684647036360e-02
2.318400000000000105e+01,-4.950176218952623275e-02
2.319200000000000017e+01,-3.509033608480090910e-02
2.320000000000000284e+01,-2.593463478314856144e-02
2.320799999999999841e+01,-3.538772437004848725e-02
2.321600000000000108e+01,2.214286079960722103e-02
2.322400000000000020e+01,-3.570926010729143577e-03
2.323199999999999932e+01,-3.255076337336581388e-02
2.324000000000000199e+01,-4.755282731679162656e-02
2.324799999999999756e+01,6.978902986162333587e-04
2.325600000000000023e+01,2.825694081696384849e-02
2.326399999999999935e+01,6.087898072744964834e-02
2.327199999999999847e+01,8.211499600093727369e-02
2.328000000000000114e+01,7.484950054855947499e-02
2.328800000000000026e+01,2.602441970138836755e-02
2.329599999999999937e+01,2.510264026610359300e-02
2.330399999999999849e+01,2.773738332835103126e-02
2.331200000000000117e+01,1.544795249661999430e-02
2.332000000000000028e+01,-7.260346225659305985e-02
2.332799999999999940e+01,-1.009022968449681396e-01
2.333600000000000207e+01,-9.792505243268978532e-02
2.334399999999999764e+01,-1.256866598231803078e-01
2.335200000000000031e+01,-9.190386577731277096e-02
2.335999999999999943e+01,-8.451787570739137390e-02
2.336800000000000210e+01,-5.544916871156919252e-02
2.337600000000000122e+01,-7.262842208332985494e-02
2.338399999999999679e+01,-5.104729116627865215e-02
2.339199999999999946e+01,3.215563671115041419e-03
2.339999999999999858e+01,-2.932076019695643160e-02
2.340800000000000125e+01,-2.275459253968554682e-02
2.341600000000000037e+01,1.529446141966142418e-02
2.342400000000000304e+01,-7.483437879563296924e-02
2.343199999999999861e+01,-3.326151875868073315e-02
2.343999999999999773e+01,-1.027087538449564103e-01
2.344800000000000040e+01,-9.666128363748614782e-02
2.345599999999999952e+01,-5.902785438502880511e-02
2.346400000000000219e+01,-2.946646589834239077e-02
2.347200000000000131e+01,3.485948341210110945e-03
2.348000000000000043e+01,-1.411835701195914873e-02
2.348799999999999955e+01,-9.071699257620054538e-03
2.349599999999999866e+01,1.257859292355251180e-01
2.350400000000000134e+01,9.889958481808679147e-02
2.351200000000000045e+01,1.269201059739637483e-01
2.351999999999999957e+01,1.197890791696365476e-01
2.352799999999999869e+01,7.628817087164564692e-02
2.353600000000000136e+01,7.906540229754073501e-02
2.354400000000000048e+01,8.151151302864888260e-02
2.355199999999999960e+01,9.983935665587395647e-02
2.356000000000000227e+01,8.005708315729291591e-02
2.356799999999999784e+01,-1.432200381798180017e-02
2.357600000000000051e+01,-2.870427218948702966e-02
2.358399999999999963e+01,-3.205595499033209866e-02
2.359199999999999875e+01,-2.841296891808177752e-02
2.360000000000000142e+01,-2.981393011287154088e-02
2.360800000000000054e+01,-5.603636331928559672e-02
2.361599999999999966e+01,-3.771294634273683610e-02
2.362399999999999878e+01,-7.082991824549146609e-02
2.363200000000000145e+01,-8.214718202315803020e-02
2.364000000000000057e+01,-8.602634034546476072e-02
2.364799999999999969e+01,-4.967238093416185413e-02
2.365599999999999881e+01,-5.024235698379989068e-02
2.366399999999999793e+01,-8.203454993372423509e-02
2.367200000000000060e+01,-5.121337309507124902e-02
2.367999999999999972e+01,-2.736827318262839356e-02
2.368800000000000239e+01,-4.225579232331659607e-02
2.369600000000000151e+01,-6.930626810270328064e-02
2.370399999999999707e+01,-9.809480826709575385e-02
2.371199999999999974e+01,-6.498734422979214609e-02
2.371999999999999886e+01,-1.494464392308391953e-01
2.372800000000000153e+01,-1.618463386903307988e-01
2.373600000000000065e+01,-1.201173145588762814e-01
2.374399999999999977e+01,-1.253180051953987351e-01
2.375199999999999889e+01,-1.615130317222378264e-01
2.375999999999999801e+01,-1.255100427041601074e-01
2.376800000000000068e+01,-1.299461538970186070e-01
2.377599999999999980e+01,-1.251094713380218326e-01
2.378400000000000247e+01,-8.054292300014335992e-02
2.379199999999999804e+01,-2.546888557035837525e-02
2.380000000000000071e+01,-5.742527227662200945e-02
2.380799999999999983e+01,-9.519125883693915768e-02
2.381599999999999895e+01,-1.515587820073923953e-01
2.382400000000000162e+01,-1.185942903249302821e-01
2.383200000000000074e+01,-1.466755084131598497e-01
2.383999999999999986e+01,-1.295319194791537953e-01
2.384799999999999898e+01,-9.367828740496331186e-02
2.385600000000000165e+01,-1.070114092835858371e-01
2.386400000000000077e+01,-7.787310887112591784e-02
2.387199999999999989e+01,-2.436453319350501134e-02
2.387999999999999901e+01,-3.990585209873650369e-02
2.388799999999999812e+01,1.851567468077697579e-02
2.389600000000000080e+01,-3.574022472702716169e-02
2.390399999999999991e+01,-3.963006242012823838e-02
2.391199999999999903e+01,-1.468285950232661383e-02
2.392000000000000171e+01,-6.948720407427582367e-03
2.392799999999999727e+01,-4.659888479455957105e-02
2.393599999999999994e+01,-8.159381230685409936e-02
2.394399999999999906e+01,-3.770242122930857198e-02
2.395200000000000173e+01,1.004670188459790524e-02
2.396000000000000085e+01,-9.123437997013051845e-03
2.396799999999999997e+01,1.724443668646895300e-02
2.397599999999999909e+01,3.126499693519878709e-03
2.398399999999999821e+01,1.331313335576206174e-02
2.399200000000000088e+01,-3.590664267339787469e-02
2.400000000000000000e+01,-1.632649618164057695e-02
2.400800000000000267e+01,1.390547364413786437e-02
2.401599999999999824e+01,-3.333508815140874548e-02
2.402399999999999736e+01,-2.502515984621422537e-02
2.403200000000000003e+01,-3.799173858787523173e-02
2.403999999999999915e+01,-3.015414942953820523e-02
2.404800000000000182e+01,-5.687434222617283224e-04
2.405600000000000094e+01,-1.136330663900544198e-03
2.406400000000000006e+01,4.449531256178110294e-02
2.407199999999999918e+01,7.475698518792710245e-02
2.407999999999999829e+01,7.801921475155429442e-02
2.408800000000000097e+01,8.440566030779829421e-02
2.409600000000000009e+01,7.177213119327201241e-02
2.410400000000000276e+01,7.641854434890683889e-02
2.411199999999999832e+01,5.351230045354773979e-02
2.412000000000000099e+01,8.781535515531610492e-03
2.412800000000000011e+01,1.404042333698738224e-02
2.413599999999999923e+01,1.833005167126443985e-02
2.414400000000000190e+01,2.057597479907165294e-02
2.415199999999999747e+01,4.562585383551783641e-02
2.416000000000000014e+01,6.423999690336781865e-02
2.416799999999999926e+01,3.195790162312690808e-02
2.417600000000000193e+01,7.861336940105546900e-02
2.418400000000000105e+01,1.646337889947055155e-01
2.419200000000000017e+01,1.800824158227644911e-01
2.419999999999999929e+01,9.777722599653815294e-02
2.420799999999999841e+01,9.213807500964212027e-02
2.421600000000000108e+01,1.151325364099574193e-03
2.422400000000000020e+01,-9.774843359945691035e-02
2.423200000000000287e+01,-9.656255785292032490e-02
2.423999999999999844e+01,-5.046484446229160953e-02
2.424799999999999756e+01,-8.137494348958394796e-02
2.425600000000000023e+01,-1.476170360349632338e-01
2.426399999999999935e+01,-1.230925944922945936e-01
2.427200000000000202e+01,-9.094414034619451026e-02
2.428000000000000114e+01,-7.685487975224794543e-02
2.428800000000000026e+01,-4.401802842799487636e-02
2.429599999999999937e+01,-2.703583364384542359e-02
2.430399999999999849e+01,-4.821262447978560961e-02
2.431200000000000117e+01,-4.979221164771543973e-02
2.432000000000000028e+01,6.180276617661333710e-03
2.432800000000000296e+01,1.429839657062294787e-02
2.433599999999999852e+01,-1.943737541656006054e-02
2.434399999999999764e+01,2.123550024235305693e-03
2.435200000000000031e+01,-1.072768025000753016e-02
2.435999999999999943e+01,2.100314807538364997e-02
2.436800000000000210e+01,1.156594740118890019e-01
2.437599999999999767e+01,1.095069559988686714e-01
2.438400000000000034e+01,6.485886949258998224e-02
2.439199999999999946e+01,-1.614893424772459885e-03
2.439999999999999858e+01,-3.389796503787866760e-02
2.440800000000000125e+01,-1.071886180478591466e-02
2.441600000000000037e+01,2.113399277992095496e-02
2.442399999999999949e+01,2.392070460296731593e-02
2.443199999999999861e+01,-3.330965317380532587e-02
2.444000000000000128e+01,-6.456293176984960469e-02
2.444800000000000040e+01,-7.987999314305657683e-02
2.445599999999999952e+01,-6.137854085417878552e-02
2.446400000000000219e+01,-9.406484745014348503e-02
2.447199999999999775e+01,-4.974503430059382808e-02
2.448000000000000043e+01,-8.495255155341299713e-02
2.448799999999999955e+01,-8.907131702838626264e-02
2.449600000000000222e+01,-8.338793646667619353e-02
